id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
56717,Xian Wu Chuan 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1269/150045.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1269/150045l.jpg'}","Ye Chen, the outcast disciple, is banished from the sect and becomes homeless. Through a series of coincidences, he receives a True Flame and once again steps on the path of cultivation. This is a world where demons and deities co-exist and an era where all realms in the world are overrun by chaos. Ye Chen's journey to defying heaven begins, and after going through all kinds of trials and tribulations, he finally reaches the pinnacle of cultivation.

(Source: Youku)",7.47,2097.0,12124,1987,478,2023-09-24,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
58812,Shin Samurai-den Yaiba,"{'medium': 'https://cdn.myanimelist.net/images/anime/1073/149267.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1073/149267l.jpg'}","Upon enrolling in school, Yaiba quickly crosses swords with his soon-to-be rival, Onimaru. When Onimaru is transformed into a demon by the cursed power of Fujinken, the Wind God’s Sword, Yaiba embarks on a quest to Mount Tengu to find his own enchanted sword. But Yaiba lacks the skill and knowledge to use such a powerful weapon. If he can’t control himself, it will control him!

(Source: VIZ Media)",7.46,2146.0,4318,31069,4094,2025-04-05,,tv,currently_airing,"['Action', 'Adventure', 'Samurai', 'Shounen']"
54437,Lian Qi Shi Wan Nian,"{'medium': 'https://cdn.myanimelist.net/images/anime/1567/133308.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1567/133308l.jpg'}","One hundred thousand years ago, he was the founding disciple of the Tianlan Sect, his master ascended to the top, and he was refining Qi. Ninety thousand years ago, his martial nephew ascended, and he was refining Qi. Fifty thousand years ago, the old dog who was the gatekeeper of Tianlanzong also ascended, and he was still refining Qi. Thirty thousand years ago, the old tree at the foot of the mountain also became a demon, and he was still refining Qi before he could pass the catastrophe. Ten thousand years ago, Zhang Wuji, the 9872nd generation disciple of Tianlanzong, also ascended, and Xu Yang silently refined Qi. He retreated for 10,000 years, and finally, he broke through the 9999th floor of the Qi refining period! Ten thousand years later, he broke through and came out!

(Source: Baidu)",7.44,2235.0,10621,3083,746,2023-02-18,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
50694,Summer Pockets,"{'medium': 'https://cdn.myanimelist.net/images/anime/1691/148602.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1691/148602l.jpg'}","Summer Pockets is set on an isolated, rural, and peaceful island on the Seto Inland Sea called Torishirojima, which has a population of about 2,000 people. The protagonist, Hairi Takahara, grew up in an urban setting, but after an unpleasant incident, he uses the recent death of his grandmother as an excuse to come to the island to take care of her estate sale.

Once there, he gets to know four girls, who are the focus of the story: Shiroha Naruse, who forgot her summer vacation; Ao Sorakado, who is pursuing the legends of the island; Kamome Kushima, a high-class girl looking for a pirate ship; and Tsumugi Wenders, a younger girl trying to find herself. 

(Source: Wikipedia via VNDB, edited)",7.43,2272.0,3410,49255,6136,2025-04-07,,tv,currently_airing,['Romance']
60407,Kimi to Idol Precure♪,"{'medium': 'https://cdn.myanimelist.net/images/anime/1277/147358.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1277/147358l.jpg'}","Uta Sakura is a lively and energetic middle school student who loves singing.
One day, while walking her dog, she encounters a cute, peach-like fairy named Purirun, who is searching for the Legendary Protectors ""Idol Precure."" Purirun's hometown, KirakiLand, was a peaceful, sparkly place but has been forced into darkness by the villainous Darkine, leader of the Chokkiri Gang. Uta decides to help Purirun search for cheerful and happy people to become the Precure so KirakiLand can become bright again.
Suddenly, the Chokkiri gang arrive in Hanamichi Town, Uta's hometown, and steal the sparkles from the townspeople. Uta decides to illuminate the darkness with sparkles from her song and is granted the power to transform into the Legendary Protector, Cure Idol.",7.43,2279.0,8984,5117,741,2025-02-02,,tv,currently_airing,"['Action', 'Mahou Shoujo']"
53876,Pokemon (2023),"{'medium': 'https://cdn.myanimelist.net/images/anime/1703/137216.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1703/137216l.webp'}","In a world filled with strange yet majestic creatures known as Pokémon, a new adventure begins! Hailing from the pristine region of Paldea, the timid Liko travels to the Kanto region to attend the Indigo Academy and become a Pokémon trainer—a person who forms relationships with Pokémon and trains them to participate in battles. Soon, Liko acquires Nyahoja, a fickle Grass-type cat Pokémon, as her first partner.

Prior to Liko's transfer to Kanto, her grandmother gives her a uniquely patterned and gleaming pendant as a protective charm. However, an enigmatic organization—The Explorers—seems to know a secret about the pendant and nearly succeeds in stealing it from Liko. Fortunately, she is rescued by the Rising Volt Tacklers, a group of adventurers led by a Lizardon-riding trainer named Friede.

After a series of encounters with The Explorers, Liko decides to join Friede's team, accompanying him and his crew members on a grand journey across the regions. Along the way, they aim to unravel not only the mysteries of the world of Pokémon, but also the power that resides within her pendant.

[Written by MAL Rewrite]",7.42,2304.0,3947,37725,8846,2023-04-14,,tv,currently_airing,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
60787,Xingchen Bian 6th Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1662/150035.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1662/150035l.jpg'}",Sixth season of Xingchen Bian.,7.41,2354.0,14836,914,174,2025-01-30,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Romance']"
56885,Sousou no Frieren: ●● no Mahou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1045/150038.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1045/150038l.webp'}","Frieren loves collecting peculiar spells, and her ever-growing arsenal of magic contains the perfect spells for many occasions. Whether it be by stealthily removing alcohol from Heiter's drinks or by remedying her own sleep issues, Frieren is sure to brighten her companions' days with her magic.

[Written by MAL Rewrite]",7.4,2402.0,5230,19909,8350,2023-10-11,,ona,currently_airing,"['Comedy', 'Fantasy']"
56038,Lazarus,"{'medium': 'https://cdn.myanimelist.net/images/anime/1349/149209.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1349/149209l.jpg'}","The year is 2052—an era of unprecedented peace and prosperity prevails across the globe. The reason for this: mankind has been freed from sickness and pain. Nobel Prize winning neuroscientist Dr. Skinner has developed a miracle cure-all drug with no apparent drawbacks called Hapuna. Hapuna soon becomes ubiquitous... and essential. However, soon after Hapuna is officially introduced, Dr. Skinner vanishes.

Three years later, the world has moved on. But Dr. Skinner has returned—this time, as a harbinger of doom. Skinner announces that Hapuna has a short half-life. Everyone who has taken it will die approximately three years later. Death is coming for this sinful world—and coming soon.

As a response to this threat, a special task force of five agents is gathered from across the world to save humanity from Skinner’s plan. This group is called ""Lazarus."" Can they find Skinner and develop a vaccine before time runs out?

(Source: Adult Swim, edited)",7.36,2557.0,1467,176365,16881,2025-04-06,,tv,currently_airing,"['Action', 'Adult Cast', 'Suspense']"
6149,Chibi Maruko-chan (1995),"{'medium': 'https://cdn.myanimelist.net/images/anime/1108/100604.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1108/100604l.jpg'}","Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life.

(Source: ANN)",7.36,2572.0,7494,8000,2267,1995-01-08,,tv,currently_airing,"['Comedy', 'School', 'Shoujo']"
58725,Ninja to Koroshiya no Futarigurashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1855/146642.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1855/146642l.jpg'}","Satoko Kusagakure, a female ninja who left her village with her comrades, finds herself living with Konoha, a high school girl working as an assassin in the city. Satoko possesses the ability to transform objects using ninjutsu, which catches Konoha's attention. They strike a deal: Konoha provides Satoko with a place to live in exchange for Satoko's help in cleaning up after her assassination jobs.

As they face off against assassins sent by Satoko's village, indulge in delicious meals using money earned from assassination jobs, and navigate the chaos of their unusual living situation, the story captures the heartwarming yet chaotic lives of these two unlikely roommates.

(Source: MAL News)",7.35,2625.0,4201,33287,4812,2025-04-10,2025-06-26,tv,currently_airing,"['Shounen', 'Slice of Life']"
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/88676.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/88676l.webp'}","In the Outside World, only a few people know of the hidden realm called Gensokyo. Two of those individuals are Maribel Hearn and Renko Usami—the sole members of the Secret Sealing Club. Together, they dedicate themselves to learning more about Gensokyo, ranging from the Genso-Lunar War thousands of years ago to the history of the Moriya Shrine. Whether it be small talk, in-depth discussions, or tracking people who may have connections to this mystical land, even the sky cannot limit their growing curiosity.

[Written by MAL Rewrite]
",7.35,2647.0,7117,9135,1226,2015-12-29,,ova,currently_airing,['Fantasy']
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/27302.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/27302l.webp'}","In the hidden magical land of Gensokyo, shrine maiden Reimu Hakurei constantly makes sure that supernatural incidents involving mythical creatures known as youkai remain as infrequent as possible. As part of her shrine's traditions, she hosts an annual summer banquet that invites a variety of guests, ranging from humans to even the strongest of youkai.

On the morning of the banquet, however, the shrine's donation box suddenly goes missing. Furthermore, there appears to be no trace of any theft whatsoever. As Reimu, her friend Marisa Kirisame, and news reporter Aya Shameimaru investigate the situation, they realize that others also have missing possessions. With each step closer to piecing the puzzle together, the group soon understands that this phenomenon is more than just simple thievery—an incident on par with Remilia Scarlet's mist or Yuyuko Saigyouji's youkai cherry blossom.

[Written by MAL Rewrite]
",7.26,3062.0,3734,42100,12778,2008-12-29,,ova,currently_airing,"['Fantasy', 'Vampire']"
